PLAYER_ID,POSITION,SEASON
1630527,G,2022-23
76212,F,2022-23
76213,F,2022-23
1628449,F,2022-23
1630547,G,2022-23
2257,C,2022-23
1631123,G,2022-23
76214,F,2022-23
1898,F,2022-23
1477,F,2022-23
1763,F,2022-23
1628968,F-G,2022-23
194,G,2022-23
76217,C,2022-23
1085,G,2022-23
1629065,G,2022-23
76219,C,2022-23
671,G,2022-23
76221,G,2022-23
76222,G,2022-23
76223,F,2022-23
1863,G,2022-23
76224,C,2022-23
76225,G,2022-23
200841,G,2022-23
76226,G,2022-23
202342,F,2022-23
76227,F,2022-23
76228,F,2022-23
76229,F,2022-23
202340,G,2022-23
76233,F,2022-23
76230,G,2022-23
76231,G,2022-23
1643558,G,2022-23
76232,G,2022-23
2214,F,2022-23
762,C,2022-23
1628396,C-F,2022-23
1361,C,2022-23
66,F,2022-23
1765,F,2022-23
1920,C,2022-23
76237,F,2022-23
1882,F,2022-23
210,G,2022-23
1631103,F,2022-23
76238,F,2022-23
76239,F,2022-23
76240,F,2022-23
1629714,F,2022-23
76241,G,2022-23
76242,G,2022-23
76243,G,2022-23
1631128,G,2022-23
1629649,F,2022-23
1642350,F,2022-23
1642886,G,2022-23
160,F,2022-23
2452,G,2022-23
76245,F,2022-23
76246,F,2022-23
76247,C,2022-23
201147,G-F,2022-23
2249,G,2022-23
76248,F,2022-23
76249,G,2022-23
200758,F,2022-23
2056,C,2022-23
76250,G,2022-23
783,C-F,2022-23
76252,F,2022-23
76253,F,2022-23
1641779,F,2022-23
1628969,G-F,2022-23
1628970,F,2022-23
76254,F,2022-23
1628578,C,2022-23
76255,F,2022-23
1628515,G,2022-23
76256,F,2022-23
1629052,F-G,2022-23
76257,F,2022-23
76258,G,2022-23
76259,G,2022-23
76260,C,2022-23
76261,G,2022-23
1631167,G,2022-23
201972,F,2022-23
1629151,G-F,2022-23
76262,G,2022-23
1627763,G,2022-23
76263,G,2022-23
76264,F,2022-23
201166,G,2022-23
1629717,G,2022-23
1628415,G-F,2022-23
76265,F,2022-23
202705,G-F,2022-23
76266,F,2022-23
418,G,2022-23
1631232,F,2022-23
1641780,F,2022-23
2810,F,2022-23
1626148,F-G,2022-23
76284,F,2022-23
201628,G,2022-23
1628971,G-F,2022-23
359,F,2022-23
2245,G,2022-23
1642468,G,2022-23
76270,F,2022-23
244,G,2022-23
200793,G,2022-23
201974,F,2022-23
2484,G,2022-23
2081,C,2022-23
76272,G,2022-23
76273,F,2022-23
1871,G,2022-23
76275,G,2022-23
203913,G,2022-23
1627759,G-F,2022-23
76276,F,2022-23
2208,G-F,2022-23
1631112,G,2022-23
1641738,F,2022-23
2198,C,2022-23
76278,F,2022-23
76279,C,2022-23
203485,G,2022-23
1643576,F,2022-23
992,G,2022-23
203900,G,2022-23
1479,C-F,2022-23
1629650,C,2022-23
76277,F,2022-23
136,F-C,2022-23
753,G,2022-23
76282,F,2022-23
76283,C,2022-23
76286,C,2022-23
200769,G,2022-23
76285,F,2022-23
1628425,G-F,2022-23
2357,G,2022-23
76268,F,2022-23
1630535,F,2022-23
1629718,G,2022-23
1630602,F,2022-23
1643414,G,2022-23
1628972,G-F,2022-23
76287,C,2022-23
76288,F,2022-23
